,movieId,rating
279,as125,3.5248015873015874
280,as1250,3.546078431372549
281,as1251,3.491106719367589
282,as1252,3.5667372881355934
283,as1253,3.5287128712871287
284,as1254,3.5542279411764706
285,as1255,3.481589147286822
286,as1256,3.4791666666666665
287,as1257,3.60625
288,as1258,3.6032719836400817
289,as1259,3.4419087136929463
290,as126,3.5441176470588234
291,as1260,3.6018329938900204
292,as1261,3.5126849894291756
293,as1262,3.487012987012987
294,as1263,3.5535714285714284
295,as1264,3.572210065645514
296,as1265,3.613095238095238
297,as1266,3.5348101265822787
298,as1267,3.542696629213483
299,as1268,3.5801217038539552
300,as1269,3.4485148514851485
301,as127,3.6479591836734695
302,as1270,3.588050314465409
303,as1271,3.5888671875
304,as1272,3.4594320486815415
305,as1273,3.5639412997903563
306,as1274,3.585239085239085
307,as1275,3.523719165085389
308,as1276,3.675946547884187
309,as1277,3.4793926247288502
310,as1278,3.5720620842572064
311,as1279,3.569620253164557
312,as128,3.5
313,as1280,3.5420353982300883
314,as1281,3.5148063781321186
315,as1282,3.5533880903490758
316,as1283,3.5599547511312215
317,as1284,3.6448979591836737
318,as1285,3.544979079497908
319,as1286,3.4384615384615387
320,as1287,3.4475806451612905
321,as1288,3.5357894736842104
322,as1289,3.4656964656964657
323,as129,3.5388655462184873
324,as1290,3.507847533632287
325,as1291,3.5711500974658867
326,as1292,3.5698924731182795
327,as1293,3.517699115044248
328,as1294,3.5529661016949152
329,as1295,3.602910602910603
330,as1296,3.4674157303370787
331,as1297,3.4957805907172994
332,as1298,3.536796536796537
333,as1299,3.5377358490566038
334,as13,3.506550218340611
335,as130,3.492569002123142
336,as1300,3.4678423236514524
337,as1301,3.5339578454332554
338,as1302,3.5420258620689653
339,as1303,3.4929006085192698
340,as1304,3.604696673189824
341,as1305,3.5052966101694913
342,as1306,3.5766129032258065
343,as1307,3.5675965665236054
344,as1308,3.4682539682539684
345,as1309,3.5055187637969096
346,as131,3.5803964757709252
347,as1310,3.5511811023622046
348,as1311,3.508080808080808
349,as1312,3.491706161137441
350,as1313,3.4864559819413095
351,as1314,3.504201680672269
352,as1315,3.524193548387097
353,as1316,3.4520408163265306
354,as1317,3.493684210526316
355,as1318,3.594674556213018
356,as1319,3.480851063829787
357,as132,3.55736137667304
358,as1320,3.486842105263158
359,as1321,3.536610878661088
360,as1322,3.550204918032787
361,as1323,3.59447983014862
362,as1324,3.470707070707071
363,as1325,3.5810234541577826
364,as1326,3.5282828282828285
365,as1327,3.4364754098360657
366,as1328,3.544967880085653
367,as1329,3.5548654244306417
368,as133,3.4750519750519753
369,as1330,3.477272727272727
370,as1331,3.5614224137931036
371,as1332,3.513888888888889
372,as1333,3.5079522862823063
373,as1334,3.509394572025052
374,as1335,3.447872340425532
375,as1336,3.573469387755102
376,as1337,3.6209349593495936
377,as1338,3.419661733615222
378,as1339,3.4431818181818183
379,as134,3.46509009009009
380,as1340,3.5852631578947367
381,as1341,3.5480572597137012
382,as1342,3.5222437137330753
383,as1343,3.4956989247311827
384,as1344,3.5299586776859506
385,as1345,3.505446623093682
386,as1346,3.5843881856540083
387,as1347,3.511930585683297
388,as1348,3.611578947368421
389,as1349,3.535573122529644
390,as135,3.463389121338912
391,as1350,3.4776119402985075
392,as1351,3.6
393,as1352,3.6154618473895583
394,as1353,3.611111111111111
395,as1354,3.553738317757009
396,as1355,3.552915766738661
397,as1356,3.49468085106383
398,as1357,3.512987012987013
399,as1358,3.5577299412915853
400,as1359,3.5547945205479454
401,as136,3.541501976284585
402,as1360,3.6228991596638656
403,as1361,3.4375
404,as1362,3.524742268041237
405,as1363,3.5609756097560976
406,as1364,3.5135699373695197
407,as1365,3.524678111587983
408,as1366,3.519271948608137
409,as1367,3.569072164948454
410,as1368,3.606451612903226
411,as1369,3.507936507936508
412,as137,3.562098501070664
413,as1370,3.5703781512605044
414,as1371,3.5353634577603144
415,as1372,3.568565400843882
416,as1373,3.4803312629399588
417,as1374,3.5921325051759836
418,as1375,3.594279661016949
419,as1376,3.533049040511727
420,as1377,3.497840172786177
421,as1378,3.5010917030567685
422,as1379,3.501201923076923
423,as138,3.425553319919517
424,as1380,3.497029702970297
425,as1381,3.51875
426,as1382,3.559128630705394
427,as1383,3.5
428,as1384,3.524144869215292
429,as1385,3.595991561181435
430,as1386,3.531568228105906
431,as1387,3.5179584120982987
432,as1388,3.649789029535865
433,as1389,3.5822784810126582
434,as139,3.6604938271604937
435,as1390,3.57919621749409
436,as1391,3.4768211920529803
437,as1392,3.517391304347826
438,as1393,3.4947698744769875
439,as1394,3.5662921348314605
440,as1395,3.5805500982318272
441,as1396,3.5301204819277108
442,as1397,3.517391304347826
443,as1398,3.5968688845401173
444,as1399,3.5848861283643894
445,as14,3.5701219512195124
446,as140,3.674193548387097
447,as1400,3.45979381443299
448,as1401,3.5033333333333334
449,as1402,3.5627572016460904
450,as1403,3.614785992217899
451,as1404,3.5086021505376346
452,as1405,3.541407867494824
453,as1406,3.5033112582781456
454,as1407,3.503086419753086
455,as1408,3.4734411085450345
456,as1409,3.4488977955911824
457,as141,3.5172786177105833
458,as1410,3.473523421588595
459,as1411,3.5473251028806585
460,as1412,3.4911894273127753
461,as1413,3.4914529914529915
462,as1414,3.546511627906977
463,as1415,3.511930585683297
464,as1416,3.5306345733041575
465,as1417,3.5577731092436973
466,as1418,3.524058577405858
467,as1419,3.559475806451613
468,as142,3.492
469,as1420,3.466202783300199
470,as1421,3.538065843621399
471,as1422,3.5816326530612246
472,as1423,3.4957173447537473
473,as1424,3.5112704918032787
474,as1425,3.5717171717171716
475,as1426,3.5220588235294117
476,as1427,3.522593320235756
477,as1428,3.578846153846154
478,as1429,3.530398322851153
479,as143,3.567484662576687
480,as1430,3.5
481,as1431,3.532563025210084
482,as1432,3.507042253521127
483,as1433,3.56935817805383
484,as1434,3.4955456570155903
485,as1435,3.5424242424242425
486,as1436,3.4802631578947367
487,as1437,3.5168776371308015
488,as1438,3.5517241379310347
489,as1439,3.4918367346938775
490,as144,3.533066132264529
491,as1440,3.4676470588235295
492,as1441,3.6724137931034484
493,as1442,3.4958677685950414
494,as1443,3.5542279411764706
495,as1444,3.562761506276151
496,as1445,3.508213552361396
497,as1446,3.5175983436853
498,as1447,3.579754601226994
499,as1448,3.5193548387096776
500,as1449,3.4240088105726874
501,as145,3.5613839285714284
502,as1450,3.5508130081300813
503,as1451,3.5866807610993656
504,as1452,3.4968487394957983
505,as1453,3.3938428874734607
506,as1454,3.4891067538126364
507,as1455,3.5659574468085107
508,as1456,3.5382231404958677
509,as1457,3.6083690987124464
510,as1458,3.548155737704918
511,as1459,3.496739130434783
512,as146,3.518867924528302
513,as1460,3.574031890660592
514,as1461,3.517708333333333
515,as1462,3.476133651551313
516,as1463,3.5357142857142856
517,as1464,3.58876404494382
518,as1465,3.5783132530120483
519,as1466,3.5876826722338206
520,as1467,3.55761316872428
521,as1468,3.5336225596529283
522,as1469,3.552980132450331
523,as147,3.550935550935551
524,as1470,3.517857142857143
525,as1471,3.5920454545454548
526,as1472,3.5325379609544467
527,as1473,3.5137711864406778
528,as1474,3.530720338983051
529,as1475,3.548
530,as1476,3.572340425531915
531,as1477,3.5661764705882355
532,as1478,3.529157667386609
533,as1479,3.4676767676767675
534,as148,3.5464135021097047
535,as1480,3.5510869565217393
536,as1481,3.475257731958763
537,as1482,3.519467213114754
538,as1483,3.555187637969095
539,as1484,3.590543259557344
540,as1485,3.5471491228070176
541,as1486,3.603734439834025
542,as1487,3.387949260042283
543,as1488,3.5388888888888888
544,as1489,3.547984644913628
545,as149,3.5282828282828285
546,as1490,3.4505050505050505
547,as1491,3.514130434782609
548,as1492,3.537313432835821
549,as1493,3.5030549898167007
550,as1494,3.4662790697674417
551,as1495,3.5630434782608695
552,as1496,3.4959016393442623
553,as1497,3.595617529880478
554,as1498,3.4765625
555,as1499,3.559288537549407
556,as15,3.522727272727273
557,as150,3.565359477124183
558,as1500,3.5200400801603204
559,as1501,3.511853448275862
560,as1502,3.5237154150197627
561,as1503,3.5707171314741037
562,as1504,3.4764957264957266
563,as1505,3.5187110187110187
564,as1506,3.5669216061185467
565,as1507,3.584710743801653
566,as1508,3.5292887029288704
567,as1509,3.5030549898167007
568,as151,3.5251046025104604
569,as1510,3.5153688524590163
570,as1511,3.52355460385439
571,as1512,3.5574817518248176
572,as1513,3.576530612244898
573,as1514,3.508714596949891
574,as1515,3.502217294900222
575,as1516,3.4954545454545456
576,as1517,3.5528541226215644
577,as1518,3.5643459915611815
578,as1519,3.469844357976654
579,as152,3.596774193548387
580,as1520,3.5951882845188283
581,as1521,3.5475638051044083
582,as1522,3.4638429752066116
583,as1523,3.5734265734265733
584,as1524,3.5725806451612905
585,as1525,3.5734126984126986
586,as1526,3.4649321266968327
587,as1527,3.522593320235756
588,as1528,3.5692963752665245
589,as1529,3.5204918032786887
590,as153,3.5256147540983607
591,as1530,3.548707753479125
592,as1531,3.5751565762004174
593,as1532,3.5964360587002098
594,as1533,3.5128205128205128
595,as1534,3.492842535787321
596,as1535,3.5307692307692307
597,as1536,3.5367063492063493
598,as1537,3.5808823529411766
599,as1538,3.480651731160896
600,as1539,3.497076023391813
601,as154,3.4786585365853657
602,as1540,3.4652466367713006
603,as1541,3.538310412573674
604,as1542,3.4932038834951458
605,as1543,3.518735362997658
606,as1544,3.5052410901467503
607,as1545,3.527950310559006
608,as1546,3.566326530612245
609,as1547,3.5119825708061003
610,as1548,3.5399113082039912
611,as1549,3.4657387580299788
612,as155,3.4938398357289526
613,as1550,3.4858823529411764
614,as1551,3.554112554112554
615,as1552,3.5584016393442623
616,as1553,3.6315240083507305
617,as1554,3.4927685950413223
618,as1555,3.620123203285421
619,as1556,3.5176470588235293
620,as1557,3.5625
621,as1558,3.533536585365854
622,as1559,3.5219123505976095
623,as156,3.5805439330543933
624,as1560,3.5387673956262424
625,as1561,3.5127952755905514
626,as1562,3.4783080260303687
627,as1563,3.541942604856512
628,as1564,3.5140997830802605
629,as1565,3.4833679833679834
630,as1566,3.5219298245614037
631,as1567,3.495876288659794
632,as1568,3.4487750556792873
633,as1569,3.5090909090909093
634,as157,3.5
635,as1570,3.5801217038539552
636,as1571,3.5320388349514564
637,as1572,3.612704918032787
638,as1573,3.5657327586206895
639,as1574,3.5287698412698414
640,as1575,3.5115062761506275
641,as1576,3.567685589519651
642,as1577,3.5885947046843176
643,as1578,3.533333333333333
644,as1579,3.600431965442765
645,as158,3.505524861878453
646,as1580,3.5847457627118646
647,as1581,3.517821782178218
648,as1582,3.55741127348643
649,as1583,3.551041666666667
650,as1584,3.5540037243947857
651,as1585,3.533673469387755
652,as1586,3.4768421052631577
653,as1587,3.53515625
654,as1588,3.545824847250509
655,as1589,3.480392156862745
656,as159,3.534216335540839
657,as1590,3.480808080808081
658,as1591,3.530800821355236
659,as1592,3.5443037974683542
660,as1593,3.5594059405940595
661,as1594,3.568085106382979
662,as1595,3.530392156862745
663,as1596,3.607883817427386
664,as1597,3.563872255489022
665,as1598,3.5461065573770494
666,as1599,3.475840336134454
667,as16,3.5297356828193833
668,as160,3.5632780082987554
669,as1600,3.53125
670,as1601,3.594
671,as1602,3.5421455938697317
672,as1603,3.4820224719101125
673,as1604,3.594155844155844
674,as1605,3.574736842105263
675,as1606,3.4670454545454548
676,as1607,3.5902912621359224
677,as1608,3.526136363636364
678,as1609,3.4853862212943634
679,as161,3.5455465587044532
680,as1610,3.502952755905512
681,as1611,3.4549098196392785
682,as1612,3.524742268041237
683,as1613,3.537037037037037
684,as1614,3.5336633663366337
685,as1615,3.6019108280254777
686,as1616,3.517543859649123
687,as1617,3.5939524838012957
688,as1618,3.6215932914046123
689,as1619,3.557
690,as162,3.5483870967741935
691,as1620,3.5010570824524314
692,as1621,3.6155419222903884
693,as1622,3.4452954048140043
694,as1623,3.526470588235294
695,as1624,3.535799522673031
696,as1625,3.5050709939148073
697,as1626,3.4498886414253898
698,as1627,3.5552147239263805
699,as1628,3.4604700854700856
700,as1629,3.514799154334038
701,as163,3.4211663066954645
702,as1630,3.555776892430279
703,as1631,3.515184381778742
704,as1632,3.5328947368421053
705,as1633,3.5422680412371133
706,as1634,3.5199600798403194
707,as1635,3.4802904564315353
708,as1636,3.439918533604888
709,as1637,3.685515873015873
710,as1638,3.4789915966386555
711,as1639,3.540948275862069
712,as164,3.4713193116634797
713,as1640,3.5622362869198314
714,as1641,3.5236686390532546
715,as1642,3.449064449064449
716,as1643,3.52734375
717,as1644,3.471638655462185
718,as1645,3.5476190476190474
719,as1646,3.5942307692307693
720,as1647,3.698704103671706
721,as1648,3.554766734279919
722,as1649,3.528669724770642
723,as165,3.472340425531915
724,as1650,3.495959595959596
725,as1651,3.5302083333333334
726,as1652,3.544372294372294
727,as1653,3.4796573875803
728,as1654,3.4819277108433737
729,as1655,3.5522088353413657
730,as1656,3.520697167755991
731,as1657,3.5452538631346577
732,as1658,3.530425963488844
733,as1659,3.56312625250501
734,as166,3.59026369168357
735,as1660,3.6225806451612903
736,as1661,3.595
737,as1662,3.4693654266958425
738,as1663,3.5078299776286355
739,as1664,3.6112359550561797
740,as1665,3.4789473684210526
741,as1666,3.5030487804878048
742,as1667,3.5744234800838575
743,as1668,3.427104722792608
744,as1669,3.540625
745,as167,3.4841772151898733
746,as1670,3.5913978494623655
747,as1671,3.4937759336099585
748,as1672,3.59958071278826
749,as1673,3.6376518218623484
750,as1674,3.503030303030303
751,as1675,3.564732142857143
752,as1676,3.513592233009709
753,as1677,3.4384765625
754,as1678,3.528421052631579
755,as1679,3.622047244094488
756,as168,3.466139954853273
757,as1680,3.593541202672606
758,as1681,3.497929606625259
759,as1682,3.5934873949579833
760,as1683,3.5230607966457024
761,as1684,3.5233463035019454
762,as1685,3.520874751491054
763,as1686,3.57088122605364
764,as1687,3.566017316017316
765,as1688,3.56187624750499
766,as1689,3.47459584295612
767,as169,3.4989648033126293
768,as1690,3.578449905482042
769,as1691,3.5399568034557234
770,as1692,3.5731182795698926
771,as1693,3.5165929203539825
772,as1694,3.5593047034764824
773,as1695,3.5905172413793105
774,as1696,3.4577603143418467
775,as1697,3.5636743215031315
776,as1698,3.5756880733944953
777,as1699,3.5
778,as17,3.4989837398373984
779,as170,3.5860927152317883
780,as1700,3.5625
781,as1701,3.592436974789916
782,as1702,3.510752688172043
783,as1703,3.5965092402464065
784,as1704,3.535496957403651
785,as1705,3.5156576200417535
786,as1706,3.471458773784355
787,as1707,3.524058577405858
788,as1708,3.510204081632653
789,as1709,3.544698544698545
790,as171,3.4865424430641823
791,as1710,3.5688559322033897
792,as1711,3.5010183299389004
793,as1712,3.578494623655914
794,as1713,3.5798403193612773
795,as1714,3.5160599571734474
796,as1715,3.513238289205703
797,as1716,3.478787878787879
798,as1717,3.5163398692810457
799,as1718,3.528888888888889
800,as1719,3.5252631578947367
801,as172,3.52755905511811
802,as1720,3.484198645598194
803,as1721,3.644628099173554
804,as1722,3.536926147704591
805,as1723,3.453781512605042
806,as1724,3.578054298642534
807,as1725,3.597560975609756
808,as1726,3.5665280665280665
809,as1727,3.603485838779956
810,as1728,3.4924406047516197
811,as1729,3.5083333333333333
812,as173,3.5437743190661477
813,as1730,3.5775109170305677
814,as1731,3.485838779956427
815,as1732,3.5427698574338087
816,as1733,3.5381263616557734
817,as1734,3.5501022494887526
818,as1735,3.626
819,as1736,3.529723991507431
820,as1737,3.5715767634854774
821,as1738,3.4796137339055795
822,as1739,3.5139720558882237
823,as174,3.4980988593155895
824,as1740,3.534907597535934
825,as1741,3.6016260162601625
826,as1742,3.5669291338582676
827,as1743,3.5435643564356436
828,as1744,3.605421686746988
829,as1745,3.493963782696177
830,as1746,3.54253112033195
831,as1747,3.5538116591928253
832,as1748,3.5420841683366735
833,as1749,3.5360262008733625
834,as175,3.559375
835,as1750,3.4650112866817158
836,as1751,3.507847533632287
837,as1752,3.452182952182952
838,as1753,3.569277108433735
839,as1754,3.5410677618069815
840,as1755,3.4833333333333334
841,as1756,3.5661764705882355
842,as1757,3.484076433121019
843,as1758,3.5358565737051793
844,as1759,3.561368209255533
845,as176,3.5218295218295217
846,as1760,3.4945414847161573
847,as1761,3.5829646017699117
848,as1762,3.5144124168514415
849,as1763,3.556338028169014
850,as1764,3.5971370143149284
851,as1765,3.475635593220339
852,as1766,3.517821782178218
853,as1767,3.576344086021505
854,as1768,3.5502232142857144
855,as1769,3.5471491228070176
856,as177,3.5214007782101167
857,as1770,3.4989539748953975
858,as1771,3.5518962075848304
859,as1772,3.497041420118343
860,as1773,3.561349693251534
861,as1774,3.4754797441364604
862,as1775,3.5540275049115913
863,as1776,3.554229934924078
864,as1777,3.4989495798319328
865,as1778,3.551829268292683
866,as1779,3.5105042016806722
867,as178,3.5549682875264272
868,as1780,3.5932754880694144
869,as1781,3.515527950310559
870,as1782,3.5548654244306417
871,as1783,3.5232558139534884
872,as1784,3.5249433106575965
873,as1785,3.453091684434968
874,as1786,3.5672268907563027
875,as1787,3.4911504424778763
876,as1788,3.5452793834296723
877,as1789,3.4826175869120655
878,as179,3.5661157024793386
879,as1790,3.478165938864629
880,as1791,3.484782608695652
881,as1792,3.46875
882,as1793,3.5813253012048194
883,as1794,3.575
884,as1795,3.607476635514019
885,as1796,3.5525252525252524
886,as1797,3.5463917525773194
887,as1798,3.4808102345415777
888,as1799,3.495019920318725
889,as18,3.5645879732739423
890,as180,3.623456790123457
891,as1800,3.595284872298625
892,as1801,3.5356394129979036
893,as1802,3.6076759061833688
894,as1803,3.525369978858351
895,as1804,3.5483193277310923
896,as1805,3.5073068893528183
897,as1806,3.5547024952015356
898,as1807,3.5754310344827585
899,as1808,3.4869565217391303
900,as1809,3.5562770562770565
901,as181,3.6236897274633124
902,as1810,3.583507306889353
903,as1811,3.45704845814978
904,as1812,3.5523012552301254
905,as1813,3.490322580645161
906,as1814,3.539877300613497
907,as1815,3.469933184855234
908,as1816,3.480972515856237
909,as1817,3.4796747967479673
910,as1818,3.4804928131416837
911,as1819,3.544
912,as182,3.479633401221996
913,as1820,3.4507186858316223
914,as1821,3.472972972972973
915,as1822,3.555441478439425
916,as1823,3.470212765957447
917,as1824,3.5072614107883817
918,as1825,3.5679916317991633
919,as1826,3.5752475247524753
920,as1827,3.522633744855967
921,as1828,3.553376906318083
922,as1829,3.4714867617107945
923,as183,3.517857142857143
924,as1830,3.524461839530333
925,as1831,3.6213991769547325
926,as1832,3.528541226215645
927,as1833,3.55175983436853
928,as1834,3.5609504132231407
929,as1835,3.5279569892473117
930,as1836,3.4956989247311827
931,as1837,3.479125248508946
932,as1838,3.5106382978723403
933,as1839,3.600790513833992
934,as184,3.4748995983935744
935,as1840,3.526639344262295
936,as1841,3.417525773195876
937,as1842,3.5725806451612905
938,as1843,3.5581632653061224
939,as1844,3.5603070175438596
940,as1845,3.565591397849462
941,as1846,3.465587044534413
942,as1847,3.5040733197556007
943,as1848,3.5762886597938146
944,as1849,3.550588235294118
945,as185,3.524703557312253
946,as1850,3.547169811320755
947,as1851,3.497787610619469
948,as1852,3.53515625
949,as1853,3.5
950,as1854,3.4927685950413223
951,as1855,3.497029702970297
952,as1856,3.562626262626263
953,as1857,3.4989858012170387
954,as1858,3.5303687635574836
955,as1859,3.5100401606425704
956,as186,3.5161987041036715
957,as1860,3.65599173553719
958,as1861,3.510438413361169
959,as1862,3.5285714285714285
960,as1863,3.5161290322580645
961,as1864,3.4805725971370145
962,as1865,3.4957894736842103
963,as1866,3.564229249011858
964,as1867,3.5636743215031315
965,as1868,3.489130434782609
966,as1869,3.497782705099778
967,as187,3.5724346076458753
968,as1870,3.641489361702128
969,as1871,3.5120724346076457
970,as1872,3.548780487804878
971,as1873,3.5502008032128516
972,as1874,3.544378698224852
973,as1875,3.517543859649123
974,as1876,3.462555066079295
975,as1877,3.503260869565217
976,as1878,3.4832285115303985
977,as1879,3.5264227642276422
